15432
15190
14779
14482
14378
14461
14919
15139
15628
15731
16105
16706
17091
17238
17481
18030
18580
18668
18320
17790
17419
17056
16487
16028
15375
15030
14821
14776
15101
15598
16010
16767
17391
18128
18849
18949
19444
19491
19681
20298
20863
20934
20734
20189
19532
18898
18328
17670
17155
16799
16511
16378
16617
16773
17077
17642
18314
18817
19551
19611
19726
19847
20246
20728
21523
21810
21568
21151
20626
19854
19186
18652
18026
18001
17978
17986
18338
19008
20577
22371
23290
23609
23687
23408
23147
23240
23396
23842
24190
23936
23462
23002
22466
21530
20693
19615
18768
18437
18371
18322
18527
19422
20834
22275
22978
23425
23720
23796
23353
23097
23291
23681
24452
24408
24121
23597
22970
22212
21408
20568
19822
19490
19590
19607
19816
20041
20753
21872
22415
22881
23290
23674
23551
23314
23394
24090
24723
24770
24571
24573
24166
23250
22378
21942
21285
20834
20621
20776
21156
21947
23417
25323
25843
25842
25892
25722
25595
25457
25292
25775
25853
25853
25160
24428
23704
22653
21639
20770
19785
19541
19554
19400
19652
20200
22001
23580
24087
24080
24313
24277
24126
23777
23462
23780
23926
23961
23390
22692
22013
21335
20513
19926
18983
18604
18328
18225
18403
18852
19514
20365
20831
21377
22022
22058
21884
21911
21943
22417
22892
23058
22760
22051
21498
20850
20185
19510
18859
18334
18006
17782
17717
17771
18072
18718
19353
19641
20145
20424
20715
20914
20895
21264
21781
22063
22075
21755
20979
20302
19393
18530
18000
17585
17339
17476
17760
18792
20830
22327
22722
22572
22968
22886
22828
22816
22849
23044
23100
23044
22559
22125
21335
20585
19475
18518
17397
17280
17171
17201
17620
18481
20396
22364
22628
22182
22864
22905
22908
22798
22795
23055
23556
23595
23311
22839
22183
21164
20208
19369
18351
18044
17946
18187
18763
19656
21813
23825
24326
24189
24352
24247
24097
24209
24366
24829
25079
25251
24781
24285
23700
23125
21905
21039
20139
19825
19707
19762
20161
21196
23488
25263
25560
25521
25320
25142
24669
24791
24971
25499
26041
26112
25598
25566
24867
24323
23332
22170
21311
20984
21266
21198
21548
22428
24583
26328
26714
26581
26453
26146
25601
25036
24906
24900
25525
25635
25258
24572
23887
23209
22428
21951
21047
20652
20659
20430
20665
21053
21523
22292
23197
23608
23887
23699
23448
23081
22782
23031
23792
24227
24014
23497
22790
22309
21558
20992
20191
20029
19887
19884
20000
20351
20729
21362
22104
22782
23285
23092
22826
22819
22723
22998
23655
24148
24241
23944
